Name,Sport,Date,Start time,Duration,Total distance (km),Average heart rate (bpm),Average speed (km/h),Max speed (km/h),Average pace (min/km),Max pace (min/km),Calories,Fat percentage of calories(%),Average cadence (rpm),Average stride length (cm),Running index,Training load,Ascent (m),Descent (m),Average power (W),Max power (W),Notes,Height (cm),Weight (kg),HR max,HR sit,VO2max,
Marco Deuritz,MOUNTAIN_BIKING,23/06/2020,12:04:16,01:20:52,22.64,,16.8,48.8,03:34,01:14,484,37,,,,117,144,203,,,,150.0,44.0,210,55,60,
Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),
,00:08:00,,14.9,04:02,,541,,3879.20,,,
,00:08:01,,14.5,04:08,,541,,3882.90,,,
,00:08:02,,14.4,04:10,,541,,3886.40,,,
,00:08:03,,14.3,04:12,,541,,3889.80,,,
,00:08:04,,14.1,04:15,,541,,3893.10,,,
,00:08:05,,14.0,04:17,,542,,3896.10,,,
,00:08:06,,13.5,04:27,,542,,3899.10,,,
,00:08:07,,13.1,04:35,,542,,3902.00,,,
,00:08:08,,12.8,04:41,,542,,3904.90,,,
,00:08:09,,12.4,04:50,,542,,3908.00,,,
,00:08:10,,12.3,04:53,,542,,3910.90,,,
,00:08:11,,12.1,04:58,,543,,3913.80,,,
,00:08:12,,11.9,05:03,,543,,3916.60,,,
,00:08:13,,11.9,05:03,,543,,3919.50,,,
,00:08:14,,11.8,05:05,,543,,3922.40,,,
,00:08:15,,11.7,05:08,,543,,3925.30,,,
,00:08:16,,11.6,05:10,,543,,3928.10,,,
,00:08:17,,11.5,05:13,,543,,3931.00,,,
,00:08:18,,11.4,05:16,,543,,3933.80,,,
,00:08:19,,11.3,05:19,,544,,3936.60,,,
,00:08:20,,11.2,05:21,,544,,3939.30,,,
,00:08:21,,11.1,05:24,,544,,3941.80,,,
,00:08:22,,11.0,05:27,,544,,3944.20,,,
,00:08:23,,10.9,05:30,,544,,3946.60,,,
,00:08:24,,10.8,05:33,,544,,3948.90,,,
,00:08:25,,10.7,05:36,,545,,3951.10,,,
,00:08:26,,10.6,05:40,,545,,3953.30,,,
,00:08:27,,10.5,05:43,,545,,3955.40,,,
,00:08:28,,10.4,05:46,,545,,3957.40,,,
,00:08:29,,10.3,05:50,,545,,3959.40,,,
,00:08:30,,10.2,05:53,,545,,3961.40,,,
,00:08:31,,10.1,05:56,,546,,3963.60,,,
,00:08:32,,10.0,06:00,,546,,3965.60,,,
,00:08:33,,9.9,06:04,,546,,3967.50,,,
,00:08:34,,9.8,06:07,,546,,3969.20,,,
,00:08:35,,9.7,06:11,,547,,3970.90,,,
,00:08:36,,9.6,06:15,,547,,3972.70,,,
,00:08:37,,9.5,06:19,,547,,3974.50,,,
,00:08:38,,9.4,06:23,,547,,3976.20,,,
,00:08:39,,9.3,06:27,,547,,3977.80,,,
,00:08:40,,9.2,06:31,,547,,3979.40,,,
,00:08:41,,9.1,06:36,,548,,3981.00,,,
,00:08:42,,9.0,06:40,,548,,3982.60,,,
,00:08:43,,8.9,06:44,,548,,3984.10,,,
,00:08:44,,8.8,06:49,,548,,3985.60,,,
,00:08:45,,8.6,06:59,,548,,3987.00,,,
,00:08:46,,8.6,06:59,,548,,3988.20,,,
,00:08:47,,8.4,07:09,,549,,3989.60,,,
,00:08:48,,8.4,07:09,,549,,3991.10,,,
,00:08:49,,8.3,07:14,,549,,3992.60,,,
,00:08:50,,8.2,07:19,,549,,3994.10,,,
,00:08:51,,8.1,07:24,,550,,3995.70,,,
,00:08:52,,8.0,07:30,,550,,3997.50,,,
,00:08:53,,8.0,07:30,,550,,3999.60,,,
,00:08:54,,7.9,07:36,,550,,4001.50,,,
,00:08:55,,7.8,07:42,,551,,4003.20,,,
,00:08:56,,7.7,07:48,,551,,4004.90,,,
,00:08:57,,7.7,07:48,,552,,4006.50,,,
,00:08:58,,7.6,07:54,,552,,4008.00,,,
,00:08:59,,7.6,07:54,,552,,4009.60,,,
,00:09:00,,7.5,08:00,,552,,4011.30,,,
,00:09:01,,7.5,08:00,,553,,4013.10,,,
,00:09:02,,7.4,08:06,,553,,4014.80,,,
,00:09:03,,7.4,08:06,,553,,4016.60,,,
,00:09:04,,7.3,08:13,,553,,4018.40,,,
,00:09:05,,7.3,08:13,,554,,4020.50,,,
,00:09:06,,7.3,08:13,,554,,4022.50,,,
,00:09:07,,7.2,08:20,,555,,4024.60,,,
,00:09:08,,7.2,08:20,,555,,4026.50,,,
,00:09:09,,7.2,08:20,,555,,4028.40,,,
,00:09:10,,7.2,08:20,,555,,4030.40,,,
,00:09:11,,7.2,08:20,,556,,4032.50,,,
,00:09:12,,7.2,08:20,,556,,4034.50,,,
,00:09:13,,7.2,08:20,,556,,4036.70,,,
,00:09:14,,7.3,08:13,,556,,4038.90,,,
,00:09:15,,7.3,08:13,,557,,4041.40,,,
,00:09:16,,7.4,08:06,,557,,4044.00,,,
,00:09:17,,7.5,08:00,,557,,4046.90,,,
,00:09:18,,7.7,07:48,,557,,4050.00,,,
,00:09:19,,8.0,07:30,,557,,4053.20,,,
,00:09:20,,8.7,06:54,,557,,4056.30,,,
,00:09:21,,9.2,06:31,,558,,4059.70,,,
,00:09:22,,9.7,06:11,,558,,4063.30,,,
,00:09:23,,10.0,06:00,,558,,4067.00,,,
,00:09:24,,10.3,05:50,,558,,4070.50,,,
,00:09:25,,10.4,05:46,,559,,4074.00,,,
,00:09:26,,10.6,05:40,,559,,4077.30,,,
,00:09:27,,10.8,05:33,,559,,4080.50,,,
,00:09:28,,10.9,05:30,,559,,4083.80,,,
,00:09:29,,11.0,05:27,,560,,4087.20,,,
,00:09:30,,11.2,05:21,,560,,4090.70,,,
,00:09:31,,11.3,05:19,,560,,4094.20,,,
,00:09:32,,11.4,05:16,,560,,4097.70,,,
,00:09:33,,11.6,05:10,,561,,4101.10,,,
,00:09:34,,11.7,05:08,,561,,4104.50,,,
,00:09:35,,11.8,05:05,,561,,4108.10,,,
,00:09:36,,11.9,05:03,,561,,4111.90,,,
,00:09:37,,11.9,05:03,,561,,4115.50,,,
,00:09:38,,12.0,05:00,,561,,4118.90,,,
,00:09:39,,12.0,05:00,,562,,4122.30,,,
,00:09:40,,12.1,04:58,,562,,4125.70,,,
,00:09:41,,12.1,04:58,,562,,4129.20,,,
,00:09:42,,12.1,04:58,,562,,4132.60,,,
,00:09:43,,12.1,04:58,,563,,4136.10,,,
,00:09:44,,12.2,04:55,,563,,4139.50,,,
,00:09:45,,12.2,04:55,,563,,4142.90,,,
,00:09:46,,12.2,04:55,,563,,4146.40,,,
,00:09:47,,12.2,04:55,,564,,4149.80,,,
,00:09:48,,12.2,04:55,,564,,4153.20,,,
,00:09:49,,12.2,04:55,,564,,4156.60,,,
,00:09:50,,12.2,04:55,,564,,4160.00,,,
,00:09:51,,12.2,04:55,,564,,4163.30,,,
,00:09:52,,12.2,04:55,,564,,4166.70,,,
,00:09:53,,12.2,04:55,,565,,4170.10,,,
,00:09:54,,12.2,04:55,,565,,4173.50,,,
,00:09:55,,12.2,04:55,,565,,4176.80,,,
,00:09:56,,12.2,04:55,,565,,4180.20,,,
,00:09:57,,12.2,04:55,,566,,4183.60,,,
,00:09:58,,12.2,04:55,,566,,4186.90,,,
,00:09:59,,12.3,04:53,,566,,4190.30,,,
,00:10:00,,12.3,04:53,,566,,4193.80,,,
,00:10:01,,12.3,04:53,,567,,4197.20,,,
,00:10:02,,12.3,04:53,,567,,4200.70,,,
,00:10:03,,12.3,04:53,,568,,4204.20,,,
,00:10:04,,12.3,04:53,,568,,4207.70,,,
,00:10:05,,12.3,04:53,,568,,4211.20,,,
,00:10:06,,12.3,04:53,,568,,4214.70,,,
,00:10:07,,12.3,04:53,,569,,4218.30,,,
,00:10:08,,12.3,04:53,,569,,4221.70,,,
,00:10:09,,12.3,04:53,,569,,4225.20,,,
,00:10:10,,12.3,04:53,,569,,4228.60,,,
,00:10:11,,12.3,04:53,,570,,4231.90,,,
,00:10:12,,12.4,04:50,,570,,4235.30,,,
,00:10:13,,12.4,04:50,,570,,4238.60,,,
,00:10:14,,12.4,04:50,,570,,4242.10,,,
,00:10:15,,12.4,04:50,,571,,4245.70,,,
,00:10:16,,12.5,04:48,,571,,4249.40,,,
,00:10:17,,12.5,04:48,,572,,4253.30,,,
,00:10:18,,12.6,04:46,,572,,4257.20,,,
,00:10:19,,12.6,04:46,,572,,4261.10,,,
,00:10:20,,12.7,04:43,,572,,4265.10,,,
,00:10:21,,12.8,04:41,,573,,4269.50,,,
,00:10:22,,12.9,04:39,,573,,4273.80,,,
,00:10:23,,13.0,04:37,,573,,4278.20,,,
,00:10:24,,13.2,04:33,,573,,4282.50,,,
,00:10:25,,13.9,04:19,,574,,4286.90,,,
,00:10:26,,14.6,04:07,,574,,4291.60,,,
,00:10:27,,15.3,03:55,,575,,4296.50,,,
,00:10:28,,16.0,03:45,,575,,4301.80,,,
,00:10:29,,16.7,03:36,,575,,4307.30,,,
,00:10:30,,17.1,03:31,,575,,4313.20,,,
,00:10:31,,17.5,03:26,,576,,4319.40,,,
,00:10:32,,18.1,03:19,,576,,4325.80,,,
,00:10:33,,18.7,03:13,,576,,4332.00,,,
,00:10:34,,19.1,03:08,,576,,4338.30,,,
,00:10:35,,19.4,03:06,,577,,4344.60,,,
,00:10:36,,19.7,03:03,,577,,4350.80,,,
,00:10:37,,19.9,03:01,,577,,4357.10,,,
,00:10:38,,20.0,03:00,,577,,4363.30,,,
,00:10:39,,20.1,02:59,,577,,4369.00,,,
,00:10:40,,20.1,02:59,,577,,4374.00,,,
,00:10:41,,20.0,03:00,,577,,4379.30,,,
,00:10:42,,19.8,03:02,,577,,4385.00,,,
,00:10:43,,19.6,03:04,,578,,4390.60,,,
,00:10:44,,19.3,03:07,,578,,4395.70,,,
,00:10:45,,19.0,03:09,,578,,4400.00,,,
,00:10:46,,18.7,03:13,,578,,4404.10,,,
,00:10:47,,18.0,03:20,,579,,4408.20,,,
,00:10:48,,17.6,03:25,,579,,4412.50,,,
,00:10:49,,17.4,03:27,,579,,4416.70,,,
,00:10:50,,17.2,03:29,,579,,4421.00,,,
,00:10:51,,17.2,03:29,,579,,4425.40,,,
,00:10:52,,17.2,03:29,,579,,4429.80,,,
,00:10:53,,17.3,03:28,,580,,4434.50,,,
,00:10:54,,17.3,03:28,,580,,4439.20,,,
,00:10:55,,17.4,03:27,,580,,4444.20,,,
,00:10:56,,17.6,03:25,,580,,4449.40,,,
,00:10:57,,17.7,03:23,,581,,4454.80,,,
,00:10:58,,17.9,03:21,,581,,4460.20,,,
,00:10:59,,18.1,03:19,,581,,4465.60,,,
,00:11:00,,18.5,03:15,,581,,4471.10,,,
,00:11:01,,18.7,03:13,,581,,4476.70,,,
,00:11:02,,19.0,03:09,,581,,4482.20,,,
,00:11:03,,19.3,03:07,,582,,4488.00,,,
,00:11:04,,19.6,03:04,,582,,4493.80,,,
,00:11:05,,19.8,03:02,,582,,4499.60,,,
,00:11:06,,19.9,03:01,,582,,4505.30,,,
,00:11:07,,19.9,03:01,,582,,4511.10,,,
,00:11:08,,19.9,03:01,,582,,4516.90,,,
,00:11:09,,19.9,03:01,,583,,4522.40,,,
,00:11:10,,19.9,03:01,,583,,4527.90,,,
,00:11:11,,19.9,03:01,,583,,4533.20,,,
,00:11:12,,20.0,03:00,,583,,4538.60,,,
,00:11:13,,20.0,03:00,,584,,4543.70,,,
,00:11:14,,20.0,03:00,,584,,4548.80,,,
,00:11:15,,20.1,02:59,,584,,4554.10,,,
,00:11:16,,20.1,02:59,,584,,4559.60,,,
,00:11:17,,20.1,02:59,,584,,4564.90,,,
,00:11:18,,20.1,02:59,,584,,4570.30,,,
,00:11:19,,20.3,02:57,,585,,4576.00,,,
,00:11:20,,20.6,02:55,,585,,4582.30,,,
,00:11:21,,20.9,02:52,,585,,4589.00,,,
,00:11:22,,21.4,02:48,,585,,4595.50,,,
,00:11:23,,21.8,02:45,,585,,4602.20,,,
,00:11:24,,22.3,02:41,,585,,4608.90,,,
,00:11:25,,22.8,02:38,,585,,4616.00,,,
,00:11:26,,23.2,02:35,,585,,4623.30,,,
,00:11:27,,23.5,02:33,,586,,4630.60,,,
,00:11:28,,23.6,02:33,,586,,4637.70,,,
,00:11:29,,23.6,02:33,,586,,4644.90,,,
,00:11:30,,23.6,02:33,,586,,4651.70,,,
,00:11:31,,23.6,02:33,,586,,4658.50,,,
,00:11:32,,23.5,02:33,,586,,4664.90,,,
,00:11:33,,23.2,02:35,,586,,4670.90,,,
,00:11:34,,22.8,02:38,,586,,4676.60,,,
,00:11:35,,22.3,02:41,,586,,4682.00,,,
,00:11:36,,21.7,02:46,,586,,4687.10,,,
,00:11:37,,21.0,02:51,,587,,4691.90,,,
,00:11:38,,20.4,02:56,,587,,4696.60,,,
,00:11:39,,19.8,03:02,,587,,4701.00,,,
,00:11:40,,19.2,03:08,,587,,4705.20,,,
,00:11:41,,18.3,03:17,,587,,4709.30,,,
,00:11:42,,17.7,03:23,,587,,4713.30,,,
,00:11:43,,17.4,03:27,,587,,4717.50,,,
,00:11:44,,17.1,03:31,,587,,4721.70,,,
,00:11:45,,16.9,03:33,,588,,4726.00,,,
,00:11:46,,16.9,03:33,,588,,4730.40,,,
,00:11:47,,16.8,03:34,,588,,4734.80,,,
,00:11:48,,16.8,03:34,,588,,4739.10,,,
,00:11:49,,16.7,03:36,,588,,4743.50,,,
,00:11:50,,16.7,03:36,,588,,4748.00,,,
,00:11:51,,16.6,03:37,,588,,4752.30,,,
,00:11:52,,16.6,03:37,,588,,4756.70,,,
,00:11:53,,16.5,03:38,,589,,4761.00,,,
,00:11:54,,16.5,03:38,,589,,4765.30,,,
,00:11:55,,16.5,03:38,,589,,4769.50,,,
,00:11:56,,16.5,03:38,,589,,4773.80,,,
,00:11:57,,16.4,03:40,,589,,4778.00,,,
,00:11:58,,16.4,03:40,,589,,4782.40,,,
,00:11:59,,16.4,03:40,,590,,4786.90,,,
,00:12:00,,16.4,03:40,,590,,4791.30,,,
,00:12:01,,16.4,03:40,,590,,4795.80,,,
,00:12:02,,16.4,03:40,,590,,4800.30,,,
,00:12:03,,16.4,03:40,,590,,4804.70,,,
,00:12:04,,16.3,03:41,,590,,4809.10,,,
,00:12:05,,16.3,03:41,,591,,4813.40,,,
,00:12:06,,16.3,03:41,,591,,4817.60,,,
,00:12:07,,16.2,03:42,,591,,4821.70,,,
,00:12:08,,16.2,03:42,,591,,4825.50,,,
,00:12:09,,16.1,03:44,,591,,4829.40,,,
,00:12:10,,16.1,03:44,,591,,4833.40,,,
,00:12:11,,16.0,03:45,,591,,4837.20,,,
,00:12:12,,16.0,03:45,,591,,4841.10,,,
,00:12:13,,15.9,03:46,,592,,4845.00,,,
,00:12:14,,15.9,03:46,,592,,4848.90,,,
,00:12:15,,15.8,03:48,,592,,4852.90,,,
,00:12:16,,15.8,03:48,,592,,4856.90,,,
,00:12:17,,15.8,03:48,,592,,4861.20,,,
,00:12:18,,15.8,03:48,,592,,4865.80,,,
,00:12:19,,15.9,03:46,,592,,4870.50,,,
,00:12:20,,15.9,03:46,,592,,4875.70,,,
,00:12:21,,16.0,03:45,,592,,4881.00,,,
,00:12:22,,16.1,03:44,,592,,4886.70,,,
,00:12:23,,16.2,03:42,,593,,4892.50,,,
,00:12:24,,16.3,03:41,,593,,4898.30,,,
,00:12:25,,17.1,03:31,,593,,4904.00,,,
,00:12:26,,17.6,03:25,,593,,4909.90,,,
,00:12:27,,18.0,03:20,,593,,4915.50,,,
,00:12:28,,18.2,03:18,,593,,4921.20,,,
,00:12:29,,18.4,03:16,,593,,4926.50,,,
,00:12:30,,18.6,03:14,,593,,4931.70,,,
,00:12:31,,18.6,03:14,,594,,4937.00,,,
,00:12:32,,18.7,03:13,,594,,4942.10,,,
,00:12:33,,18.7,03:13,,594,,4947.20,,,
,00:12:34,,18.7,03:13,,594,,4952.40,,,
,00:12:35,,18.7,03:13,,594,,4957.70,,,
,00:12:36,,18.7,03:13,,594,,4962.80,,,
,00:12:37,,18.7,03:13,,595,,4967.90,,,
,00:12:38,,18.7,03:13,,595,,4972.80,,,
,00:12:39,,18.6,03:14,,595,,4977.70,,,
,00:12:40,,18.5,03:15,,595,,4982.60,,,
,00:12:41,,18.2,03:18,,595,,4987.40,,,
,00:12:42,,18.0,03:20,,595,,4992.10,,,
,00:12:43,,18.0,03:20,,596,,4996.90,,,
,00:12:44,,17.9,03:21,,596,,5001.70,,,
,00:12:45,,18.0,03:20,,596,,5006.50,,,
,00:12:46,,18.0,03:20,,596,,5011.40,,,
,00:12:47,,18.1,03:19,,597,,5016.40,,,
,00:12:48,,18.1,03:19,,597,,5021.40,,,
,00:12:49,,18.2,03:18,,597,,5026.60,,,
,00:12:50,,18.2,03:18,,597,,5031.80,,,
,00:12:51,,18.3,03:17,,597,,5037.00,,,
,00:12:52,,18.3,03:17,,597,,5042.30,,,
,00:12:53,,18.4,03:16,,598,,5047.60,,,
,00:12:54,,18.5,03:15,,598,,5052.90,,,
,00:12:55,,18.6,03:14,,598,,5058.30,,,
,00:12:56,,18.7,03:13,,598,,5063.70,,,
,00:12:57,,18.7,03:13,,598,,5069.00,,,
,00:12:58,,18.8,03:11,,598,,5074.40,,,
,00:12:59,,18.9,03:10,,599,,5079.90,,,
,00:13:00,,19.1,03:08,,599,,5085.50,,,
,00:13:01,,19.4,03:06,,599,,5091.30,,,
,00:13:02,,19.8,03:02,,599,,5097.20,,,
,00:13:03,,20.2,02:58,,599,,5103.40,,,
,00:13:04,,20.6,02:55,,599,,5109.60,,,
,00:13:05,,21.0,02:51,,600,,5115.80,,,
,00:13:06,,21.3,02:49,,600,,5122.40,,,
,00:13:07,,21.6,02:47,,600,,5129.00,,,
,00:13:08,,21.9,02:44,,600,,5135.60,,,
,00:13:09,,22.1,02:43,,600,,5142.10,,,
,00:13:10,,22.2,02:42,,600,,5148.70,,,
,00:13:11,,22.3,02:41,,601,,5155.10,,,
,00:13:12,,22.3,02:41,,601,,5161.40,,,
,00:13:13,,22.3,02:41,,601,,5167.70,,,
,00:13:14,,22.3,02:41,,601,,5173.90,,,
,00:13:15,,22.3,02:41,,602,,5180.00,,,
,00:13:16,,22.3,02:41,,602,,5185.90,,,
,00:13:17,,22.1,02:43,,602,,5191.70,,,
,00:13:18,,21.9,02:44,,602,,5197.40,,,
,00:13:19,,21.5,02:47,,602,,5202.90,,,
,00:13:20,,21.1,02:51,,602,,5207.90,,,
,00:13:21,,20.6,02:55,,603,,5212.90,,,
,00:13:22,,20.0,03:00,,603,,5217.50,,,
,00:13:23,,19.4,03:06,,603,,5222.00,,,
,00:13:24,,19.0,03:09,,603,,5226.40,,,
,00:13:25,,18.7,03:13,,603,,5230.90,,,
,00:13:26,,18.5,03:15,,603,,5235.30,,,
,00:13:27,,18.5,03:15,,604,,5240.00,,,
,00:13:28,,18.5,03:15,,604,,5244.90,,,
,00:13:29,,18.8,03:11,,604,,5250.40,,,
,00:13:30,,19.4,03:06,,604,,5256.60,,,
,00:13:31,,20.5,02:56,,604,,5263.50,,,
,00:13:32,,21.8,02:45,,604,,5271.00,,,
,00:13:33,,23.2,02:35,,605,,5279.20,,,
,00:13:34,,24.8,02:25,,605,,5288.60,,,
,00:13:35,,26.6,02:15,,605,,5298.80,,,
,00:13:36,,28.9,02:05,,605,,5309.70,,,
,00:13:37,,30.8,01:57,,605,,5321.00,,,
,00:13:38,,32.1,01:52,,605,,5332.70,,,
,00:13:39,,33.1,01:49,,605,,5344.30,,,
,00:13:40,,33.9,01:46,,605,,5355.80,,,
,00:13:41,,34.4,01:45,,605,,5367.00,,,
,00:13:42,,34.6,01:44,,605,,5378.30,,,
,00:13:43,,34.9,01:43,,605,,5389.60,,,
,00:13:44,,34.9,01:43,,605,,5400.40,,,
,00:13:45,,34.8,01:43,,605,,5410.40,,,
,00:13:46,,34.6,01:44,,605,,5419.90,,,
,00:13:47,,34.3,01:45,,605,,5429.70,,,
,00:13:48,,33.8,01:47,,605,,5439.50,,,
,00:13:49,,33.4,01:48,,605,,5449.10,,,
,00:13:50,,33.0,01:49,,605,,5458.10,,,
,00:13:51,,32.5,01:51,,606,,5466.40,,,
,00:13:52,,32.1,01:52,,606,,5474.60,,,
,00:13:53,,31.8,01:53,,606,,5482.90,,,
,00:13:54,,31.5,01:54,,606,,5491.20,,,
,00:13:55,,31.2,01:55,,606,,5499.40,,,
,00:13:56,,31.0,01:56,,606,,5507.70,,,
,00:13:57,,30.8,01:57,,606,,5516.20,,,
,00:13:58,,30.6,01:58,,606,,5524.70,,,
,00:13:59,,30.4,01:58,,606,,5533.10,,,
,00:14:00,,30.2,01:59,,606,,5541.40,,,
,00:14:01,,30.0,02:00,,606,,5549.70,,,
,00:14:02,,29.8,02:01,,606,,5557.80,,,
,00:14:03,,29.6,02:02,,606,,5566.00,,,
,00:14:04,,29.5,02:02,,606,,5574.10,,,
,00:14:05,,29.5,02:02,,606,,5582.10,,,
,00:14:06,,29.4,02:02,,606,,5590.10,,,
,00:14:07,,29.4,02:02,,606,,5598.10,,,
,00:14:08,,29.4,02:02,,606,,5606.10,,,
,00:14:09,,29.4,02:02,,606,,5614.10,,,
,00:14:10,,29.3,02:03,,606,,5622.20,,,
,00:14:11,,29.1,02:04,,606,,5630.10,,,
,00:14:12,,29.0,02:04,,606,,5637.90,,,
,00:14:13,,28.8,02:05,,606,,5645.90,,,
,00:14:14,,28.6,02:06,,606,,5653.70,,,
,00:14:15,,28.4,02:07,,606,,5661.40,,,
,00:14:16,,28.3,02:07,,606,,5669.00,,,
,00:14:17,,28.1,02:08,,607,,5676.60,,,
,00:14:18,,28.0,02:09,,607,,5684.20,,,
,00:14:19,,27.8,02:09,,607,,5691.90,,,
,00:14:20,,27.7,02:10,,607,,5699.50,,,
,00:14:21,,27.6,02:10,,607,,5707.10,,,
,00:14:22,,27.6,02:10,,607,,5714.60,,,
,00:14:23,,27.6,02:10,,607,,5722.30,,,
,00:14:24,,27.6,02:10,,607,,5729.80,,,
,00:14:25,,27.7,02:10,,607,,5737.40,,,
,00:14:26,,27.7,02:10,,607,,5745.20,,,
,00:14:27,,27.8,02:09,,607,,5753.00,,,
,00:14:28,,27.8,02:09,,607,,5760.80,,,
,00:14:29,,27.9,02:09,,607,,5768.60,,,
,00:14:30,,27.8,02:09,,607,,5776.50,,,
,00:14:31,,27.8,02:09,,607,,5784.30,,,
,00:14:32,,27.8,02:09,,607,,5792.10,,,
,00:14:33,,27.7,02:10,,607,,5799.90,,,
,00:14:34,,27.7,02:10,,607,,5807.60,,,
,00:14:35,,27.7,02:10,,607,,5815.40,,,
,00:14:36,,27.7,02:10,,607,,5823.20,,,
,00:14:37,,27.8,02:09,,607,,5830.90,,,
,00:14:38,,27.8,02:09,,607,,5838.70,,,
,00:14:39,,27.8,02:09,,608,,5846.40,,,
,00:14:40,,27.7,02:10,,608,,5854.10,,,
,00:14:41,,27.7,02:10,,608,,5861.90,,,
,00:14:42,,27.6,02:10,,608,,5869.70,,,
,00:14:43,,27.6,02:10,,608,,5877.40,,,
,00:14:44,,27.4,02:11,,608,,5885.10,,,
,00:14:45,,27.3,02:12,,608,,5892.50,,,
,00:14:46,,27.2,02:12,,608,,5899.80,,,
,00:14:47,,27.1,02:13,,608,,5907.20,,,
,00:14:48,,26.9,02:14,,608,,5914.40,,,
,00:14:49,,26.6,02:15,,608,,5921.60,,,
,00:14:50,,26.2,02:17,,608,,5928.50,,,
,00:14:51,,25.8,02:20,,608,,5935.20,,,
,00:14:52,,25.3,02:22,,608,,5941.70,,,
,00:14:53,,24.7,02:26,,608,,5948.20,,,
,00:14:54,,24.2,02:29,,608,,5954.60,,,
,00:14:55,,24.1,02:29,,608,,5960.70,,,
,00:14:56,,23.9,02:31,,608,,5966.70,,,
,00:14:57,,23.7,02:32,,609,,5972.50,,,
,00:14:58,,23.5,02:33,,609,,5978.20,,,
,00:14:59,,23.4,02:34,,609,,5983.80,,,
,00:15:00,,23.3,02:35,,609,,5989.50,,,
,00:15:01,,23.3,02:35,,609,,5995.40,,,
,00:15:02,,23.3,02:35,,609,,6001.60,,,
,00:15:03,,23.5,02:33,,609,,6008.00,,,
,00:15:04,,24.0,02:30,,609,,6015.20,,,
,00:15:05,,24.9,02:25,,609,,6023.20,,,
,00:15:06,,26.0,02:18,,609,,6032.30,,,
,00:15:07,,27.5,02:11,,609,,6042.10,,,
,00:15:08,,29.3,02:03,,609,,6052.90,,,
,00:15:09,,31.5,01:54,,609,,6064.40,,,
,00:15:10,,33.8,01:47,,609,,6076.90,,,
,00:15:11,,36.0,01:40,,608,,6090.00,,,
,00:15:12,,38.1,01:34,,608,,6103.40,,,
,00:15:13,,39.7,01:31,,608,,6116.96,,,
,00:15:14,,40.8,01:28,,608,,6130.51,,,
,00:15:15,,41.5,01:27,,608,,6144.07,,,
,00:15:16,,41.8,01:26,,608,,6156.90,,,
,00:15:17,,42.0,01:26,,608,,6169.10,,,
,00:15:18,,41.8,01:26,,608,,6180.70,,,
,00:15:19,,41.3,01:27,,607,,6191.90,,,
,00:15:20,,40.5,01:29,,607,,6202.40,,,
,00:15:21,,39.6,01:31,,607,,6212.20,,,
,00:15:22,,38.6,01:33,,607,,6221.40,,,
,00:15:23,,37.6,01:36,,607,,6230.20,,,
,00:15:24,,36.6,01:38,,607,,6238.60,,,
,00:15:25,,35.6,01:41,,607,,6246.60,,,
,00:15:26,,34.5,01:44,,607,,6254.30,,,
,00:15:27,,33.4,01:48,,607,,6261.60,,,
,00:15:28,,32.1,01:52,,607,,6268.60,,,
,00:15:29,,30.8,01:57,,606,,6275.40,,,
,00:15:30,,29.7,02:01,,606,,6282.00,,,
,00:15:31,,28.7,02:05,,606,,6288.40,,,
,00:15:32,,28.0,02:09,,606,,6294.90,,,
,00:15:33,,27.5,02:11,,606,,6301.20,,,
,00:15:34,,27.1,02:13,,606,,6307.80,,,
,00:15:35,,27.0,02:13,,606,,6314.40,,,
,00:15:36,,26.9,02:14,,606,,6321.60,,,
,00:15:37,,27.0,02:13,,606,,6329.00,,,
,00:15:38,,27.1,02:13,,606,,6336.50,,,
,00:15:39,,27.3,02:12,,606,,6344.10,,,
,00:15:40,,27.5,02:11,,606,,6352.00,,,
,00:15:41,,27.7,02:10,,606,,6360.20,,,
,00:15:42,,28.0,02:09,,606,,6368.60,,,
,00:15:43,,28.6,02:06,,606,,6377.20,,,
,00:15:44,,29.3,02:03,,606,,6386.30,,,
,00:15:45,,30.0,02:00,,605,,6395.50,,,
,00:15:46,,30.8,01:57,,605,,6404.90,,,
,00:15:47,,31.5,01:54,,605,,6414.60,,,
,00:15:48,,32.1,01:52,,605,,6424.60,,,
,00:15:49,,32.4,01:51,,605,,6434.50,,,
,00:15:50,,32.7,01:50,,605,,6444.30,,,
,00:15:51,,32.8,01:50,,605,,6453.90,,,
,00:15:52,,32.9,01:49,,605,,6463.50,,,
,00:15:53,,32.9,01:49,,605,,6472.90,,,
,00:15:54,,33.0,01:49,,605,,6482.10,,,
,00:15:55,,33.0,01:49,,605,,6491.30,,,
,00:15:56,,33.0,01:49,,605,,6500.30,,,
,00:15:57,,32.9,01:49,,605,,6509.30,,,
,00:15:58,,32.8,01:50,,605,,6518.20,,,
,00:15:59,,32.7,01:50,,604,,6527.20,,,
,00:16:00,,32.7,01:50,,604,,6536.10,,,
,00:16:01,,32.6,01:50,,604,,6545.10,,,
,00:16:02,,32.6,01:50,,604,,6554.00,,,
,00:16:03,,32.6,01:50,,604,,6563.00,,,
,00:16:04,,32.6,01:50,,604,,6571.90,,,
,00:16:05,,32.5,01:51,,604,,6580.80,,,
,00:16:06,,32.4,01:51,,604,,6589.70,,,
